RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name
488,1340,BRA,FEOLA Vicente (BRA),S,2,BELLINI
488,1340,FRA,BATTEAUX Albert (FRA),S,4,Raymond KAELBEL
488,1340,BRA,FEOLA Vicente (BRA),S,6,DIDI
488,1340,FRA,BATTEAUX Albert (FRA),S,5,Andre LEROND
488,1340,BRA,FEOLA Vicente (BRA),S,7,Mario ZAGALLO
488,1340,FRA,BATTEAUX Albert (FRA),S,10,Robert JONQUET
488,1340,BRA,FEOLA Vicente (BRA),S,10,PEL� (Edson Arantes do Nascimento)
488,1340,FRA,BATTEAUX Albert (FRA),S,12,Jean-Jacques MARCEL
488,1340,BRA,FEOLA Vicente (BRA),S,11,GARRINCHA
488,1340,FRA,BATTEAUX Albert (FRA),S,13,Armand PENVERNE
488,1340,BRA,FEOLA Vicente (BRA),S,12,NILTON SANTOS
488,1340,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE
488,1340,BRA,FEOLA Vicente (BRA),S,14,DE SORDI
488,1340,FRA,BATTEAUX Albert (FRA),S,18,Raymond KOPA
488,1340,BRA,FEOLA Vicente (BRA),S,15,ORLANDO
488,1340,FRA,BATTEAUX Albert (FRA),S,20,Roger PIANTONI
488,1340,BRA,FEOLA Vicente (BRA),S,19,ZITO
488,1340,FRA,BATTEAUX Albert (FRA),S,21,Jean VINCENT
488,1340,BRA,FEOLA Vicente (BRA),S,20,VAVA
488,1340,FRA,BATTEAUX Albert (FRA),S,22,Maryan WISNIESKI
488,1340,BRA,FEOLA Vicente (BRA),N,1,CASTILHO
488,1340,FRA,BATTEAUX Albert (FRA),N,2,Dominique COLONNA
488,1340,BRA,FEOLA Vicente (BRA),N,4,DJALMA SANTOS
488,1340,FRA,BATTEAUX Albert (FRA),N,3,Francois REMETTER
488,1340,BRA,FEOLA Vicente (BRA),N,5,DINO SANI
488,1340,FRA,BATTEAUX Albert (FRA),N,6,Roger MARCHE
488,1340,BRA,FEOLA Vicente (BRA),N,8,ORECO
488,1340,FRA,BATTEAUX Albert (FRA),N,7,Robert MOUYNET
488,1340,BRA,FEOLA Vicente (BRA),N,9,ZOZIMO
488,1340,FRA,BATTEAUX Albert (FRA),N,8,Bernard CHIARELLI
488,1340,BRA,FEOLA Vicente (BRA),N,13,MOACIR
488,1340,FRA,BATTEAUX Albert (FRA),N,9,Kazimir HNATOW
488,1340,BRA,FEOLA Vicente (BRA),N,16,MAURO RAMOS
488,1340,FRA,BATTEAUX Albert (FRA),N,11,Maurice LAFONT
488,1340,BRA,FEOLA Vicente (BRA),N,17,JOEL
488,1340,FRA,BATTEAUX Albert (FRA),N,14,Raymond BELLOT
488,1340,BRA,FEOLA Vicente (BRA),N,18,Jose ALTAFINI
488,1340,FRA,BATTEAUX Albert (FRA),N,15,Stephan BRUEY
488,1340,BRA,FEOLA Vicente (BRA),N,21,DIDA
488,1340,FRA,BATTEAUX Albert (FRA),N,16,Yvon DOUIS
488,1340,BRA,FEOLA Vicente (BRA),N,22,PEPE
488,1340,FRA,BATTEAUX Albert (FRA),N,19,Celestin OLIVER
3483,1382,FRA,BATTEAUX Albert (FRA),S,1,Claude ABBES
3483,1382,FRG,HERBERGER Sepp (FRG),S,22,Heinz KWIATKOWSKI
3483,1382,FRA,BATTEAUX Albert (FRA),S,4,Raymond KAELBEL
3483,1382,FRG,HERBERGER Sepp (FRG),S,2,Herbert ERHARDT
3483,1382,FRA,BATTEAUX Albert (FRA),S,5,Andre LEROND
3483,1382,FRG,HERBERGER Sepp (FRG),S,5,Heinz WEWERS
3483,1382,FRA,BATTEAUX Albert (FRA),S,11,Maurice LAFONT
3483,1382,FRG,HERBERGER Sepp (FRG),S,6,Horst SZYMANIAK
3483,1382,FRA,BATTEAUX Albert (FRA),S,12,Jean-Jacques MARCEL
3483,1382,FRG,HERBERGER Sepp (FRG),S,7,Georg STOLLENWERK
3483,1382,FRA,BATTEAUX Albert (FRA),S,13,Armand PENVERNE
3483,1382,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN
3483,1382,FRA,BATTEAUX Albert (FRA),S,16,Yvon DOUIS
3483,1382,FRG,HERBERGER Sepp (FRG),S,11,Hans SCHAEFER
3483,1382,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE
3483,1382,FRG,HERBERGER Sepp (FRG),S,14,Hans CIESCLARCZYK
3483,1382,FRA,BATTEAUX Albert (FRA),S,18,Raymond KOPA
3483,1382,FRG,HERBERGER Sepp (FRG),S,15,Alfred KELBASSA
3483,1382,FRA,BATTEAUX Albert (FRA),S,21,Jean VINCENT
3483,1382,FRG,HERBERGER Sepp (FRG),S,16,Hans STURM
3483,1382,FRA,BATTEAUX Albert (FRA),S,22,Maryan WISNIESKI
3483,1382,FRG,HERBERGER Sepp (FRG),S,17,Karl-Heinz SCHNELLINGER
3483,1382,FRA,BATTEAUX Albert (FRA),N,2,Dominique COLONNA
3483,1382,FRG,HERBERGER Sepp (FRG),N,1,Fritz HERKENRATH
3483,1382,FRA,BATTEAUX Albert (FRA),N,3,Francois REMETTER
3483,1382,FRG,HERBERGER Sepp (FRG),N,3,Erich JUSKOWIAK
3483,1382,FRA,BATTEAUX Albert (FRA),N,6,Roger MARCHE
3483,1382,FRG,HERBERGER Sepp (FRG),N,4,Horst ECKEL
3483,1382,FRA,BATTEAUX Albert (FRA),N,7,Robert MOUYNET
3483,1382,FRG,HERBERGER Sepp (FRG),N,9,Fritz WALTER
3483,1382,FRA,BATTEAUX Albert (FRA),N,8,Bernard CHIARELLI
3483,1382,FRG,HERBERGER Sepp (FRG),N,10,Alfred SCHMIDT
3483,1382,FRA,BATTEAUX Albert (FRA),N,9,Kazimir HNATOW
3483,1382,FRG,HERBERGER Sepp (FRG),N,12,Uwe SEELER
3483,1382,FRA,BATTEAUX Albert (FRA),N,10,Robert JONQUET
3483,1382,FRG,HERBERGER Sepp (FRG),N,13,Berni KLODT
3483,1382,FRA,BATTEAUX Albert (FRA),N,14,Raymond BELLOT
3483,1382,FRG,HERBERGER Sepp (FRG),N,18,Rudi HOFFMANN
3483,1382,FRA,BATTEAUX Albert (FRA),N,15,Stephan BRUEY
3483,1382,FRG,HERBERGER Sepp (FRG),N,19,Wolfgang PETERS
3483,1382,FRA,BATTEAUX Albert (FRA),N,19,Celestin OLIVER
3483,1382,FRG,HERBERGER Sepp (FRG),N,20,Hermann NUBER
3483,1382,FRA,BATTEAUX Albert (FRA),N,20,Roger PIANTONI
3483,1382,FRG,HERBERGER Sepp (FRG),N,21,Gunter SAWITZKI
3482,1343,BRA,FEOLA Vicente (BRA),S,3,GILMAR (Gilmar Dos Santos Neves)
3482,1343,SWE,RAYNOR George (ENG),S,1,Kalle SVENSSON
3482,1343,BRA,FEOLA Vicente (BRA),S,2,BELLINI
3482,1343,SWE,RAYNOR George (ENG),S,2,Orvar BERGMARK
3482,1343,BRA,FEOLA Vicente (BRA),S,4,DJALMA SANTOS
3482,1343,SWE,RAYNOR George (ENG),S,3,Sven AXBOM
3482,1343,BRA,FEOLA Vicente (BRA),S,6,DIDI
3482,1343,SWE,RAYNOR George (ENG),S,4,Nils LIEDHOLM
3482,1343,BRA,FEOLA Vicente (BRA),S,7,Mario ZAGALLO
3482,1343,SWE,RAYNOR George (ENG),S,6,Sigge PARLING
3482,1343,BRA,FEOLA Vicente (BRA),S,10,PEL� (Edson Arantes do Nascimento)
3482,1343,SWE,RAYNOR George (ENG),S,7,Kurt HAMRIN
3482,1343,BRA,FEOLA Vicente (BRA),S,11,GARRINCHA
3482,1343,SWE,RAYNOR George (ENG),S,8,Gunnar GREN
3482,1343,BRA,FEOLA Vicente (BRA),S,12,NILTON SANTOS
3482,1343,SWE,RAYNOR George (ENG),S,9,Agne SIMONSSON
3482,1343,BRA,FEOLA Vicente (BRA),S,15,ORLANDO
3482,1343,SWE,RAYNOR George (ENG),S,11,Lennart SKOGLUND
3482,1343,BRA,FEOLA Vicente (BRA),S,19,ZITO
3482,1343,SWE,RAYNOR George (ENG),S,14,Bengt GUSTAVSSON
3482,1343,BRA,FEOLA Vicente (BRA),S,20,VAVA
3482,1343,SWE,RAYNOR George (ENG),S,15,Reino BORJESSON
3482,1343,BRA,FEOLA Vicente (BRA),N,1,CASTILHO
3482,1343,SWE,RAYNOR George (ENG),N,5,Ake JOHANSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,5,DINO SANI
3482,1343,SWE,RAYNOR George (ENG),N,10,Arne SELMONSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,8,ORECO
3482,1343,SWE,RAYNOR George (ENG),N,12,Tore SVENSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,9,ZOZIMO
3482,1343,SWE,RAYNOR George (ENG),N,13,Prawitz OBERG
3482,1343,BRA,FEOLA Vicente (BRA),N,13,MOACIR
3482,1343,SWE,RAYNOR George (ENG),N,16,Ingemar HARALDSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,14,DE SORDI
3482,1343,SWE,RAYNOR George (ENG),N,17,Olle HAKANSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,16,MAURO RAMOS
3482,1343,SWE,RAYNOR George (ENG),N,18,Gosta LOFGREN
3482,1343,BRA,FEOLA Vicente (BRA),N,17,JOEL
3482,1343,SWE,RAYNOR George (ENG),N,19,Henry KALLGREN
3482,1343,BRA,FEOLA Vicente (BRA),N,18,Jose ALTAFINI
3482,1343,SWE,RAYNOR George (ENG),N,20,Bror MELLBERG
3482,1343,BRA,FEOLA Vicente (BRA),N,21,DIDA
3482,1343,SWE,RAYNOR George (ENG),N,21,Bengt BERNDTSSON
3482,1343,BRA,FEOLA Vicente (BRA),N,22,PEPE
3482,1343,SWE,RAYNOR George (ENG),N,22,Ove OHLSSON
231,1479,URU,CORAZZO Juan Carlos (URU),S,1,Roberto Eduardo SOSA
231,1479,COL,PEDERNERA Adolfo (ARG),S,1,Efrain SANCHEZ
231,1479,URU,CORAZZO Juan Carlos (URU),S,2,Horacio TROCHE
231,1479,COL,PEDERNERA Adolfo (ARG),S,3,Francisco ZULUAGA
231,1479,URU,CORAZZO Juan Carlos (URU),S,3,Emilio ALVAREZ
231,1479,COL,PEDERNERA Adolfo (ARG),S,5,Jaime GONZALEZ
231,1479,URU,CORAZZO Juan Carlos (URU),S,4,Mario MENDEZ
231,1479,COL,PEDERNERA Adolfo (ARG),S,8,Hector ECHEVERRI
231,1479,URU,CORAZZO Juan Carlos (URU),S,5,Nestor GONCALVES
231,1479,COL,PEDERNERA Adolfo (ARG),S,9,Jaime SILVA
231,1479,URU,CORAZZO Juan Carlos (URU),S,7,Domingo PEREZ
231,1479,COL,PEDERNERA Adolfo (ARG),S,11,Oscar LOPEZ
231,1479,URU,CORAZZO Juan Carlos (URU),S,9,Jose SASIA
231,1479,COL,PEDERNERA Adolfo (ARG),S,13,German ACEROS
231,1479,URU,CORAZZO Juan Carlos (URU),S,10,Pedro ROCHA
231,1479,COL,PEDERNERA Adolfo (ARG),S,15,Marcos COLL
231,1479,URU,CORAZZO Juan Carlos (URU),S,11,Luis CUBILLA
231,1479,COL,PEDERNERA Adolfo (ARG),S,17,Marino KLINGER
231,1479,URU,CORAZZO Juan Carlos (URU),S,18,Eliseo ALVAREZ
231,1479,COL,PEDERNERA Adolfo (ARG),S,19,Delio GAMBOA
231,1479,URU,CORAZZO Juan Carlos (URU),S,19,Ronald LANGON
231,1479,COL,PEDERNERA Adolfo (ARG),S,22,Jairo ARIAS
231,1479,URU,CORAZZO Juan Carlos (URU),N,6,Pedro CUBILLA
231,1479,COL,PEDERNERA Adolfo (ARG),N,2,Adelmo VIVAS
231,1479,URU,CORAZZO Juan Carlos (URU),N,8,Julio CORTES
231,1479,COL,PEDERNERA Adolfo (ARG),N,4,Anibal ALZATE
231,1479,URU,CORAZZO Juan Carlos (URU),N,12,Luis MAIDANA
231,1479,COL,PEDERNERA Adolfo (ARG),N,6,Ignacio CALLE
231,1479,URU,CORAZZO Juan Carlos (URU),N,14,William MARTINEZ
231,1479,COL,PEDERNERA Adolfo (ARG),N,7,Carlos APONTE
231,1479,URU,CORAZZO Juan Carlos (URU),N,15,Ruben SORIA
231,1479,COL,PEDERNERA Adolfo (ARG),N,10,Rolando SERRANO
231,1479,URU,CORAZZO Juan Carlos (URU),N,16,Edgardo GONZALEZ
231,1479,COL,PEDERNERA Adolfo (ARG),N,12,Hernando TOVAR
231,1479,URU,CORAZZO Juan Carlos (URU),N,17,Ruben GONZALEZ
231,1479,COL,PEDERNERA Adolfo (ARG),N,14,Luis PAZ
231,1479,URU,CORAZZO Juan Carlos (URU),N,20,Mario BERGARA
231,1479,COL,PEDERNERA Adolfo (ARG),N,16,Ignacio PEREZ
231,1479,URU,CORAZZO Juan Carlos (URU),N,21,Hector SILVA
231,1479,COL,PEDERNERA Adolfo (ARG),N,18,Eusebio ESCOBAR
231,1479,URU,CORAZZO Juan Carlos (URU),N,22,Angel Ruben CABRERA
231,1479,COL,PEDERNERA Adolfo (ARG),N,20,Antonio RADA
231,1479,URU,CORAZZO Juan Carlos (URU),N,23,Guillermo ESCALADA
231,1479,COL,PEDERNERA Adolfo (ARG),N,21,Hector GONZALEZ
231,1461,BRA,MOREIRA Aymore (BRA),S,1,GILMAR (Gilmar Dos Santos Neves)
231,1461,MEX,TRELLEZ Ignacio (MEX),S,1,Antonio CARBAJAL
231,1461,BRA,MOREIRA Aymore (BRA),S,2,DJALMA SANTOS
231,1461,MEX,TRELLEZ Ignacio (MEX),S,2,Jesus DEL MURO
231,1461,BRA,MOREIRA Aymore (BRA),S,3,MAURO RAMOS
231,1461,MEX,TRELLEZ Ignacio (MEX),S,3,Guillermo SEPULVEDA
231,1461,BRA,MOREIRA Aymore (BRA),S,4,ZITO
231,1461,MEX,TRELLEZ Ignacio (MEX),S,4,Jose VILLEGAS
231,1461,BRA,MOREIRA Aymore (BRA),S,5,ZOZIMO
231,1461,MEX,TRELLEZ Ignacio (MEX),S,5,Raul CARDENAS
231,1461,BRA,MOREIRA Aymore (BRA),S,6,NILTON SANTOS
231,1461,MEX,TRELLEZ Ignacio (MEX),S,6,Pedro NAJERA
231,1461,BRA,MOREIRA Aymore (BRA),S,7,GARRINCHA
231,1461,MEX,TRELLEZ Ignacio (MEX),S,7,Alfredo DEL AGUILA
231,1461,BRA,MOREIRA Aymore (BRA),S,8,DIDI
231,1461,MEX,TRELLEZ Ignacio (MEX),S,8,Salvador REYES
231,1461,BRA,MOREIRA Aymore (BRA),S,10,PEL� (Edson Arantes do Nascimento)
231,1461,MEX,TRELLEZ Ignacio (MEX),S,9,Hector HERNANDEZ
231,1461,BRA,MOREIRA Aymore (BRA),S,19,VAVA
231,1461,MEX,TRELLEZ Ignacio (MEX),S,11,Isidoro DIAZ
231,1461,BRA,MOREIRA Aymore (BRA),S,21,Mario ZAGALLO
231,1461,MEX,TRELLEZ Ignacio (MEX),S,19,Antonio JASSO
231,1461,BRA,MOREIRA Aymore (BRA),N,9,COUTINHO
231,1461,MEX,TRELLEZ Ignacio (MEX),N,10,Guillermo ORTIZ
231,1461,BRA,MOREIRA Aymore (BRA),N,11,PEPE
231,1461,MEX,TRELLEZ Ignacio (MEX),N,12,Jaime GOMEZ
231,1461,BRA,MOREIRA Aymore (BRA),N,12,JAIR MARINHO
231,1461,MEX,TRELLEZ Ignacio (MEX),N,13,Arturo CHAIREZ
231,1461,BRA,MOREIRA Aymore (BRA),N,13,BELLINI
231,1461,MEX,TRELLEZ Ignacio (MEX),N,14,Pedro ROMERO
231,1461,BRA,MOREIRA Aymore (BRA),N,14,JURANDIR
231,1461,MEX,TRELLEZ Ignacio (MEX),N,15,Ignacio JAUREGUI
231,1461,BRA,MOREIRA Aymore (BRA),N,15,ALTAIR
231,1461,MEX,TRELLEZ Ignacio (MEX),N,16,Salvador FARFAN
231,1461,BRA,MOREIRA Aymore (BRA),N,16,ZEQUINHA
231,1461,MEX,TRELLEZ Ignacio (MEX),N,17,Felipe RUVALCABA
231,1461,BRA,MOREIRA Aymore (BRA),N,17,MENGALVIO
231,1461,MEX,TRELLEZ Ignacio (MEX),N,18,Alfredo HERNANDEZ
231,1461,BRA,MOREIRA Aymore (BRA),N,18,JAIR DA COSTA
231,1461,MEX,TRELLEZ Ignacio (MEX),N,20,Mario VELARDE
231,1461,BRA,MOREIRA Aymore (BRA),N,20,AMARILDO
231,1461,MEX,TRELLEZ Ignacio (MEX),N,21,Alberto BAEZA
231,1461,BRA,MOREIRA Aymore (BRA),N,22,CASTILHO
231,1461,MEX,TRELLEZ Ignacio (MEX),N,22,Antonio MOTA
231,1447,ARG,LORENZO Juan Carlos (ARG),S,1,Antonio ROMA
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,1,Georgi NAIDENOV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,3,Silvio MARZOLINI
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,2,Kiril RAKAROV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,4,Alberto SAINZ
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,3,Ivan DIMITROV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,5,Federico SACCHI
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,4,Stoyan KITOV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,6,Raul PAEZ
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,5,Dimitar KOSTOV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,7,Hector FACUNDO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,6,Nikola KOVACHEV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,9,Marcelo PAGANI
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,7,Todor DIEV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,10,Jose SANFILIPPO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,9,Hristo ILIEV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,11,Raul BELEN
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,10,Ivan KOLEV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,13,Oscar ROSSI
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,11,Dimitar YAKIMOV
231,1447,ARG,LORENZO Juan Carlos (ARG),S,15,Ruben NAVARRO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),S,13,Petar VELICHKOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,2,Jose RAMOS DELGADO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,8,Dimitar DIMOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,8,Martin PANDO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,12,Dobromir JECHEV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,12,Rogelio DOMINGUEZ
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,14,Georgi SOKOLOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,14,Alberto MARIOTTI
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,15,Georgi ASPARUKHOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,16,Antonio RATTIN
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,16,Aleksandar KOSTOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,17,Rafael ALBRECHT
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,17,Pantelei DIMITROV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,18,Vladislao CAP
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,18,Ivan IVANOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,19,Ruben SOSA
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,19,Dinko DERMENDZHIEV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,20,Juan OLENIAK
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,20,Nikola PARCHANOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,21,Ramon ABELEDO
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,21,Panayot PANAYOTOV
231,1447,ARG,LORENZO Juan Carlos (ARG),N,22,Alberto GONZALEZ
231,1447,BUL,PACHEDZHIEV Georgi (BUL),N,22,Georgi NIKOLOV
231,1473,CHI,RIERA Fernando (CHI),S,1,Misael ESCUTI
231,1473,SUI,RAPPAN Karl (AUT),S,1,Charly ELSENER
231,1473,CHI,RIERA Fernando (CHI),S,2,Luis EYZAGUIRRE
231,1473,SUI,RAPPAN Karl (AUT),S,5,Fritz MORF
231,1473,CHI,RIERA Fernando (CHI),S,3,Raul SANCHEZ
231,1473,SUI,RAPPAN Karl (AUT),S,7,Heinz SCHNEITER
231,1473,CHI,RIERA Fernando (CHI),S,4,Sergio NAVARRO
231,1473,SUI,RAPPAN Karl (AUT),S,8,Ely TACCHELLA
231,1473,CHI,RIERA Fernando (CHI),S,5,Carlos CONTRERAS
231,1473,SUI,RAPPAN Karl (AUT),S,9,Andre GROBETY
231,1473,CHI,RIERA Fernando (CHI),S,6,Eladio ROJAS
231,1473,SUI,RAPPAN Karl (AUT),S,13,Hans WEBER
231,1473,CHI,RIERA Fernando (CHI),S,7,Jaime RAMIREZ
231,1473,SUI,RAPPAN Karl (AUT),S,14,Toni ALLEMANN
231,1473,CHI,RIERA Fernando (CHI),S,8,Jorge TORO
231,1473,SUI,RAPPAN Karl (AUT),S,15,Kiki ANTENEN
231,1473,CHI,RIERA Fernando (CHI),S,9,Honorino LANDA
231,1473,SUI,RAPPAN Karl (AUT),S,17,Norbert ESCHMANN
231,1473,CHI,RIERA Fernando (CHI),S,10,Alberto FOUILLOUX
231,1473,SUI,RAPPAN Karl (AUT),S,18,Philippe POTTIER
231,1473,CHI,RIERA Fernando (CHI),S,11,Leonel SANCHEZ
231,1473,SUI,RAPPAN Karl (AUT),S,21,Rolf WUETHRICH
231,1473,CHI,RIERA Fernando (CHI),N,12,Adan GODOY
231,1473,SUI,RAPPAN Karl (AUT),N,2,Antonio PERMUNIAN
231,1473,CHI,RIERA Fernando (CHI),N,13,Sergio VALDES
231,1473,SUI,RAPPAN Karl (AUT),N,3,Kurt STETTLER
231,1473,CHI,RIERA Fernando (CHI),N,14,Mario LEPE
231,1473,SUI,RAPPAN Karl (AUT),N,4,Willy KERNEN
231,1473,CHI,RIERA Fernando (CHI),N,15,Manuel RODRIGUEZ
231,1473,SUI,RAPPAN Karl (AUT),N,6,Peter ROESCH
231,1473,CHI,RIERA Fernando (CHI),N,16,Humberto CRUZ
231,1473,SUI,RAPPAN Karl (AUT),N,10,Fritz KEHL
231,1473,CHI,RIERA Fernando (CHI),N,17,Mario ORTIZ
231,1473,SUI,RAPPAN Karl (AUT),N,11,Eugen MEIER
231,1473,CHI,RIERA Fernando (CHI),N,18,Mario MORENO
231,1473,SUI,RAPPAN Karl (AUT),N,12,Marcel VONLANTHEN
231,1473,CHI,RIERA Fernando (CHI),N,19,Braulio MUSSO
231,1473,SUI,RAPPAN Karl (AUT),N,16,Richard DUERR
231,1473,CHI,RIERA Fernando (CHI),N,20,Carlos CAMPOS
231,1473,SUI,RAPPAN Karl (AUT),N,19,Gilbert REY
231,1473,CHI,RIERA Fernando (CHI),N,21,Armando TOBAR
231,1473,SUI,RAPPAN Karl (AUT),N,20,Roger VONLANTHEN
231,1473,CHI,RIERA Fernando (CHI),N,22,Manuel ASTORGA
231,1473,SUI,RAPPAN Karl (AUT),N,22,Roberto FRIGERIO
231,1563,URS,KACHALIN Gavril (URS),S,1,Lev YASHIN
231,1563,YUG,LOVRIC Ljubomir (YUG),S,1,Milutin SOSKIC
231,1563,URS,KACHALIN Gavril (URS),S,4,Eduard DUBINSKI
231,1563,YUG,LOVRIC Ljubomir (YUG),S,2,Vladimir DURKOVIC
231,1563,URS,KACHALIN Gavril (URS),S,6,Leonid OSTROVSKI
231,1563,YUG,LOVRIC Ljubomir (YUG),S,3,Fahrudin JUSUFI
231,1563,URS,KACHALIN Gavril (URS),S,7,Anatoli MASLYONKIN
231,1563,YUG,LOVRIC Ljubomir (YUG),S,5,Vlatko MARKOVIC
231,1563,URS,KACHALIN Gavril (URS),S,10,Igor NETTO
231,1563,YUG,LOVRIC Ljubomir (YUG),S,6,Vladimir POPOVIC
231,1563,URS,KACHALIN Gavril (URS),S,12,Valeri VORONIN
231,1563,YUG,LOVRIC Ljubomir (YUG),S,8,Dragoslav SEKULARAC
231,1563,URS,KACHALIN Gavril (URS),S,14,Valentin IVANOV
231,1563,YUG,LOVRIC Ljubomir (YUG),S,9,Drazen JERKOVIC
231,1563,URS,KACHALIN Gavril (URS),S,15,Viktor KANEVSKI
231,1563,YUG,LOVRIC Ljubomir (YUG),S,10,Milan GALIC
231,1563,URS,KACHALIN Gavril (URS),S,17,Mikhail MESKHI
231,1563,YUG,LOVRIC Ljubomir (YUG),S,11,Josip SKOBLAR
231,1563,URS,KACHALIN Gavril (URS),S,18,Slava METREVELI
231,1563,YUG,LOVRIC Ljubomir (YUG),S,15,Zeljko MATUS
231,1563,URS,KACHALIN Gavril (URS),S,19,Viktor PONEDELNIK
231,1563,YUG,LOVRIC Ljubomir (YUG),S,16,Muhamed MUJIC
231,1563,URS,KACHALIN Gavril (URS),N,2,Vladimir MASLACHENKO
231,1563,YUG,LOVRIC Ljubomir (YUG),N,4,Petar RADAKOVIC
231,1563,URS,KACHALIN Gavril (URS),N,3,Sergei KOTRIKADZE
231,1563,YUG,LOVRIC Ljubomir (YUG),N,7,Andrija ANKOVIC
231,1563,URS,KACHALIN Gavril (URS),N,5,Georgi CHOKHELI
231,1563,YUG,LOVRIC Ljubomir (YUG),N,12,Srboljub KRIVOKUCA
231,1563,URS,KACHALIN Gavril (URS),N,8,Albert SHESTERNYOV
231,1563,YUG,LOVRIC Ljubomir (YUG),N,13,Slavko SVINJAREVIC
231,1563,URS,KACHALIN Gavril (URS),N,9,Nikolai MANOSHIN
231,1563,YUG,LOVRIC Ljubomir (YUG),N,14,Vasilije SIJAKOVIC
231,1563,URS,KACHALIN Gavril (URS),N,11,Yozhef SABO
231,1563,YUG,LOVRIC Ljubomir (YUG),N,17,Vojislav MELIC
231,1563,URS,KACHALIN Gavril (URS),N,13,Gennadi GUSAROV
231,1563,YUG,LOVRIC Ljubomir (YUG),N,18,Vladimir KOVACEVIC
231,1563,URS,KACHALIN Gavril (URS),N,16,Aleksei MAMYKIN
231,1563,YUG,LOVRIC Ljubomir (YUG),N,19,Mirko STOJANOVIC
231,1563,URS,KACHALIN Gavril (URS),N,20,Viktor SEREBRYANIKOV
231,1563,YUG,LOVRIC Ljubomir (YUG),N,20,Zarko NIKOLIC
231,1563,URS,KACHALIN Gavril (URS),N,21,Galimzyan KHUSAINOV
231,1563,YUG,LOVRIC Ljubomir (YUG),N,21,Nikola STIPIC
231,1563,URS,KACHALIN Gavril (URS),N,22,Igor CHISLENKO
231,1563,YUG,LOVRIC Ljubomir (YUG),N,22,Aleksandar IVOS
231,1498,TCH,VYTLACIL Rudolf (TCH),S,1,Viliam SCHROJF
231,1498,ESP,HERRERA Helenio (ARG),S,3,CARMELO
231,1498,TCH,VYTLACIL Rudolf (TCH),S,2,Jan LALA
231,1498,ESP,HERRERA Helenio (ARG),S,5,Luis DEL SOL
231,1498,TCH,VYTLACIL Rudolf (TCH),S,3,Jan POPLUHAR
231,1498,ESP,HERRERA Helenio (ARG),S,8,GARAY
231,1498,TCH,VYTLACIL Rudolf (TCH),S,4,Ladislav NOVAK
231,1498,ESP,HERRERA Helenio (ARG),S,9,Francisco GENTO
231,1498,TCH,VYTLACIL Rudolf (TCH),S,5,Svatopluk PLUSKAL
231,1498,ESP,HERRERA Helenio (ARG),S,11,Feliciano RIVILLA
